InteractionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes	
	LiteratureRecord	https://www.gbif.org/species/1343107	Tetralonia crenulaticornis	Tetralonia crenulaticornis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2889949	Geranium	Geranium	Geraniaceae	"Crane's-bill, geranium"			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343107	Tetralonia crenulaticornis	Tetralonia crenulaticornis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2889949	Geranium	Geranium	Geraniaceae	"Crane's-bill, geranium"			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1345141	Tetralonia maculata	Tetralonia maculata	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2974751	Vicia	Vicia	Fabaceae	vetch			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341065	Tetralonia dilecta	Tetralonia dilecta	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2927698	Phlox	Phlox	Polemoniaceae	phlox			United States of America			Ills to New Mex		Illinois to New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341065	Tetralonia dilecta	Tetralonia dilecta	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7274637	Aragallus	Aragallus	Fabaceae				United States of America			Ills to New Mex		Illinois to New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341070	Tetralonia edwardsii	Tetralonia edwardsii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033294	Ranunculus	Ranunculus	Ranunculaceae	buttercup			United States of America	Nevada		Nevada		Nevada						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341070	Tetralonia edwardsii	Tetralonia edwardsii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033294	Ranunculus	Ranunculus	Ranunculaceae	buttercup			United States of America	California		California		California						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341070	Tetralonia edwardsii	Tetralonia edwardsii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033294	Ranunculus	Ranunculus	Ranunculaceae	buttercup			United States of America	Washington		Washington		Washington						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341070	Tetralonia edwardsii	Tetralonia edwardsii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3033294	Ranunculus	Ranunculus	Ranunculaceae	buttercup			United States of America	Oregon		Oregon		Oregon						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341070	Tetralonia vagabunda	Tetralonia vagabunda	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2925848	Onosmodium	Onosmodium	Boraginaceae	marbleseed			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341041	Tetralonia aragalli	Tetralonia aragalli	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7274637	Aragallus	Aragallus	Fabaceae				United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1340876	Tetralonia intrudens	Tetralonia intrudens	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3042506	Brassica	Brassica	Brassicaceae	"Cabbage, kale, rapeá"			United States of America	Nevada		Nevada		Nevada						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1340876	Tetralonia intrudens	Tetralonia intrudens	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3042506	Brassica	Brassica	Brassicaceae	"Cabbage, kale, rapeá"			United States of America	California		California		California						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341050	Tetralonia lata	Tetralonia lata	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2963774	Lupinus	Lupinus	Fabaceae	"lupin, lupine"			Canada	British Columbia		Vancouver I		Vancouver Island						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341050	Tetralonia lata	Tetralonia lata	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2963774	Lupinus	Lupinus	Fabaceae	"lupin, lupine"			United States of America	Oregon		Oregon		Oregon						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341050	Tetralonia lata	Tetralonia lata	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2963774	Lupinus	Lupinus	Fabaceae	"lupin, lupine"			United States of America	Washington		Washington		Washington						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343044	Tetralonia lippiae	Tetralonia lippiae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2925383	Lippia	Lippia	Verbenaceae				United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343044	Tetralonia lippiae	Tetralonia lippiae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2925383	Lippia	Lippia	Verbenaceae				United States of America	Arizona		Arizona		Arizona						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1340930	Tetralonia lycii	Tetralonia lycii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2928808	Lycium	Lycium	Solanaceae	teaplant			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1340930	Tetralonia lycii	Tetralonia lycii	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2933951	Astragalus	Astragalus	Fabaceae	locoweed			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1341084	Tetralonia territella	Tetralonia territella	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3020559	Prunus	Prunus	Rosaceae	"almond, cherry, plum"			United States of America	Colorado		Colorado		Colorado						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1340983	Tetralonia truttae	Tetralonia truttae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2748017	Iris	Iris	Iridaceae	iris			United States of America	New Mexico		N Mex		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339447	Cemolobus ipomoeae	Cemolobus ipomoeae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5792744	Ipomoeae	Ipomoeae	Convolvulaceae				United States of America	Illinois		Ills		Illinois						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339447	Cemolobus ipomoeae	Cemolobus ipomoeae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/5792744	Ipomoeae	Ipomoeae	Convolvulaceae				United States of America	Pennsylvania		Penna		Pennsylvania						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339646	Xenoglossa angelica	Xenoglossa angelica	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	California		So Cal		Southern California						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1348686	Xenoglossa brevicornis	Xenoglossa brevicornis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2926895	Teucrium	Teucrium	Lamiaceae	germander			United States of America	Texas		Tex		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1348686	Xenoglossa brevicornis	Xenoglossa brevicornis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2926895	Teucrium	Teucrium	Lamiaceae	germander			United States of America	Nebraska		Nebr		Nebraska						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339358	Xenoglossa patricia	Xenoglossa patricia	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	New Mexico		N Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339358	Xenoglossa patricia	Xenoglossa patricia	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Arizona		Ariz		Arizona						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339366	Xenoglossa angustior	Xenoglossa angustior	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Arizona		Ariz		Arizona						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339366	Xenoglossa angustior	Xenoglossa angustior	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	California		Calif		California						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339646	Xenoglossa pruinosa	Xenoglossa pruinosa	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America			E States to Ariz		Eastern States to Arizona						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339364	Xenoglossa strenua	Xenoglossa strenua	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	New Mexico		N Mex		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339364	Xenoglossa strenua	Xenoglossa strenua	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Texas		Tex		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339364	Xenoglossa strenua	Xenoglossa strenua	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Iowa		Iowa		Iowa						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339364	Xenoglossa strenua	Xenoglossa strenua	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Illinois		Ills		Illinois						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1339364	Xenoglossa strenua	Xenoglossa strenua	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2874506	Cucurbita	Cucurbita	Cucurbitaceae	gourd			United States of America	Georgia		Ga		Georgia						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343055	Xenoglossodes eriocarpi	Xenoglossodes eriocarpi	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7336148	Eriocarpum	Eriocarpum	Asteraceae	sleepdaisy			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343055	Xenoglossodes eriocarpi	Xenoglossodes eriocarpi	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7336148	Eriocarpum	Eriocarpum	Asteraceae	sleepdaisy			United States of America	Texas		Tex		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/1343167	Xenoglossodes gutierreziae	Xenoglossodes gutierreziae	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3086909	Gutierrezia	Gutierrezia	Asteraceae	snakeweed			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/9187631	Xenoglossodes imitatrix	Xenoglossodes imitatrix	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/7412190	Sphaeralcea	Sphaeralcea	Malvaceae	globe-mallow			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/8773631	Martinella luteicornis	Martinella luteicornis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2970763	Prosopis	Prosopis	Fabaceae	mesquite			United States of America	New Mexico		New Mexico		New Mexico						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
	LiteratureRecord	https://www.gbif.org/species/5040606	Melissodes agilis	Melissodes agilis	Anthophoridae				adult		http://purl.obolibrary.org/obo/RO_0002618		Collected on	Flowers	http://www.ontobee.org/ontology/PO?iri=http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3119134	Helianthus	Helianthus	Asteraceae	sunflowers			United States of America	Texas		Tex		Texas						pre 1906				"Cockerell, T. D. A. (1906). The North American bees of the family Anthophoridae. Transactions of the American Entomological Society (1890-), 32(1), 63-116."	Journal Article	Yes	Rachel Behm		
