interactionID	basisOfRecord	sourceTaxonId	sourceTaxonName	sourceVerbatimName	sourceFamilyName	sourceCommonName	sourceSexName	sourceSexID	sourceLifeStageName	sourceAssociatedSequences	interactionTypeId	isNegated	interactionTypeName	targetBodyPartName	targetBodyPartId	experimentalConditionName	experimentalConditionId	targetTaxonId	targetTaxonName	targetVerbatimName	targetFamilyName	targetCommonName	targetLifeStageName	targetAssociatedSequences	country	stateProvince	county	verbatimLocality	localityId	locality	habitat	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	georeferenceRemarks	minimumElevationInMeters	maximumElevationInMeters	verbatimEventDate	eventDate	eventTime	otherTraits	referenceDoi	referenceCitation	referenceType	primarySource	enteredBy	notes
1503	LiteratureRecord	https://www.gbif.org/species/1357213	Andrena northoscordi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2855617	Nothoscordum striatum		Amaryllidaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1504	LiteratureRecord	https://www.gbif.org/species/1357213	Andrena northoscordi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3039576	Salix		Salicaceae	Willow			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1505	LiteratureRecord	https://www.gbif.org/species/1357213	Andrena northoscordi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3042583	Sisymbrium repandum		Brassicaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1506	LiteratureRecord	https://www.gbif.org/species/1357213	Andrena northoscordi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3026392	Spiraea		Rosaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1507	LiteratureRecord	https://www.gbif.org/species/1358002	Andrena triquesta		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2988638	Rubus		Rosaceae	Blackberries			United States	Oklahoma		Caney		Caney								16-IV-1949	1949-04-16				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	Holotype
1508	LiteratureRecord	https://www.gbif.org/species/1358002	Andrena triquesta		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3013395	Crataegus		Rosaceae	Hawthorn			United States	Oklahoma		Kiowa		Kiowa								16-IV-1949	1949-04-16				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	Paratype
1509	LiteratureRecord	https://www.gbif.org/species/1358225	Andrena banksi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3032986	Diospyros virginiana		Ebenaceae	American Persimmon			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1510	LiteratureRecord	https://www.gbif.org/species/1358225	Andrena banksi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3023560	Laurocerasus caroliniana		Rosaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1511	LiteratureRecord	https://www.gbif.org/species/1358225	Andrena banksi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3020559	Prunus		Rosaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1512	LiteratureRecord	https://www.gbif.org/species/1358225	Andrena banksi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2988161	Pyracantha		Rosaceae	Firethorn			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1513	LiteratureRecord	https://www.gbif.org/species/1358225	Andrena banksi		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3039576	Salix		Salicaceae	Willows			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1514	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3152285	Callirhoe		Malvaceae	Polly Mallow			United States	Texas		Carrizo Springs		Carrizo Springs								11-IV-1966	1966-04-11				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	Holotype
1515	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8988077	Phacelia		Hydrophyllaceae	Scorpionweed			United States	Texas		Concan		Concan								14-IV-1952	1952-04-14				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1516	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2888485	Argemone mexicana		Papaveraceae	Bermuda Thistle			United States	Texas		Corpus Christi		Corpus Christi								18-III-1908	1908-03-18				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1517	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8988077	Phacelia		Hydrophyllaceae	Scorpionweed			United States	Texas		Carrizo Springs		Carrizo Springs								11-IV-1966	1966-04-11				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1518	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/6392156	Lesquerella		Brassicaceae	Bladderpod			United States	Texas		Mason		Mason								13-IV-1952	1952-04-13				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1519	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/8988077	Phacelia		Hydrophyllaceae	Scorpionweed			United States	Texas		Odessa		Odessa								19-IV-1954	1954-04-19				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1520	LiteratureRecord	https://www.gbif.org/species/1358041	Andrena plebeia		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2964820	Parkinsonia		Fabaceae	Paloverde			United States	Texas		Uvalde		Uvalde								14-IV-1952	1952-04-14				LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1521	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae		Male	http://purl.obolibrary.org/obo/FBcv_0000333			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3029779	Fragaria		Rosaceae	Strawberry			United States	California		Underwood		Underwood													LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	Holotype
1522	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae		Female	http://purl.obolibrary.org/obo/FBcv_0000334			http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2963774	Lupinus		Fabaceae	Lupine			United States	California	Humboldt	Myers		Myers													LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	Holotype
1523	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/6064919	Baeria Chrysostoma		Asteraceae				United States																		LaBerge, Wallace E.  A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441 567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1524	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3039297	Ceanothus		Rhamnaceae				United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1525	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/2888380	Eschscholtzia californica		Papaveraceae	California Poppy			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
1526	LiteratureRecord	https://www.gbif.org/species/1357106	Andrena angustella		Andrenidae						http://purl.obolibrary.org/obo/RO_0002622		Collected on	Flowers	http://purl.obolibrary.org/obo/PO_0009046	in nature	http://purl.obolibrary.org/obo/ENVO_01001226	https://www.gbif.org/species/3029779	Fragaria		Rosaceae	Strawberries			United States																		LaBerge, Wallace E. A Revision of the Bees of the Genus Andrena of the Western Hemisphere. Part XI. Minor Subgenera and Subgeneric Key. Transactions of the American Entomological Society (1890-), vol. 111, no. 4, 1985, pp. 441-567. JSTOR, www.jstor.org/stable/25078376.	Journal Article	TRUE	Kristi Liu	
